host_id,host_name,host_since,host_url,host_location,about_host
2501182,Nate,5/30/2012,https://www.airbnb.com/users/show/2501182,"Chicago, Illinois, United States","My family of four lives in the top unit of the two-flat. We spend a lot of time walking or biking around in our neighborhood (we happily have no car). You can often find us out front, sitting on the bench, swinging  from the tree, or just chatting with neighbors. We love visiting other cities where we can stay in interesting neighborhoods without the hassle of needing a car. We think our place is well-suited for others  who appreciate urban neighborhoods."
919011,Jacqueline,8/4/2011,https://www.airbnb.com/users/show/919011,"Chicago, Illinois, United States","author + artist + social entrepreneur + community activist. 

"
2273840,Sarah,5/2/2012,https://www.airbnb.com/users/show/2273840,"Chicago, Illinois, United States","Midwestern urban farm girl who appreciates art, architecture, travel, good food and good friends. I wear many hats, among them interior decorator, writer, corporate marketing veteran, vintage/antique dealer and landlord. I've owned my Logan Square property for more than 11 years and have lived in Chicago on and off for the last 25 with a stint in Washington, DC. I am excited to welcome fellow travelers who like to explore ""off the beaten path"" and proud to welcome them into my home, which is my pride and joy.  

My personal recent travels include a long weekend in Detroit, some great hiking in Park City, Utah, a very long break on Kauai and some urban fun in NYC. "
2698691,Leo,6/20/2012,https://www.airbnb.com/users/show/2698691,"Chicago, Illinois, United States","I'm into sports, travelling,  and meeting people from different places


"
869291,Robert,7/25/2011,https://www.airbnb.com/users/show/869291,"Chicago, Illinois, United States",I'm awesome!
2880338,Elizabeth,7/9/2012,https://www.airbnb.com/users/show/2880338,"Chicago, Illinois, United States","I am a comedian who moved here from Seattle a couple years ago.
In Seattle I was actually a dog trainer and fitness boot camp instructor, and a comedian on the side-- so I decided to flip that script! I have a small well behaved dog (12 lbs) and I love to laugh!"
2885441,Tracy,7/9/2012,https://www.airbnb.com/users/show/2885441,"Chicago, Illinois, United States","Hi everyone!  Tracy and Josue here. :) We've been living in Chicago for quite some time now. Beautiful city to travel to! A little bit about us. I (Tracy) used to be a photographer but decided to change careers and become a Mortician.  Josue is a Socialite, Traveller, Humanitarian, Activist, Producer and Investor. We love everything we do and hosting for Airbnb is definitely one of them.  When our guests are happy we are happy. We will do everything we can to make your stay as comfortable and amazing as possible. Josue is great with directions, places to check out, things to do, events and nightlife. He knows how to make an awesome drink as well! I love to cook and try my hand with new recipes. We both like to go out and experience nightlife, love being foodies and trying out new restaurants when the time permits. Love to travel as well, but Chicago is our Home for now! We are happy to share the experience!

"
2824576,Jeff,7/4/2012,https://www.airbnb.com/users/show/2824576,"Chicago, Illinois, United States","I am a professional violinist, small business owner, and a lover of all things creative.  I've traveled to Europe, Middle East, Russia, Mexico, and all over North America and love meeting people from different cultures. 

Originally from Taiwan, I grew up in Seattle and moved to Chicago in 1995 and have been here ever since.  I know the ins and outs of Chicago and can point you to some of the best things to see around the city and some of the out of the way places only locals know.  I am very easy going and love to entertain so you'll be sure to have a pleasant and fun stay while you are in town."
3034693,Daniela,7/23/2012,https://www.airbnb.com/users/show/3034693,"Chicago, Illinois, United States","I am a work-at-home mom with three children of which two are already out of college. The youngest, my 17 year old son, is living with me. 
I love music, art and most of what Chicago's urban culture has to offer.

My Airbnb registration no is : R (Phone number hidden by Airbnb)"
2445249,Gary And Cassie,5/23/2012,https://www.airbnb.com/users/show/2445249,"Chicago, Illinois, United States","From Chicago. Lovers of food, booze, travel, friends, bikes, books, people (most of them anyhow) and general merriment!"
2915265,Felice,7/12/2012,https://www.airbnb.com/users/show/2915265,"Chicago, Illinois, United States","I am currently on a new path=which really means I lost my job and I want to try something different. I have done quite a bit of international travel and hope to do a lot more. I love people. I am an artist, card maker and writer. I am obsessed with postcards. I'm really in love with Chicago and although I've lived here my whole life I continue to discover new treasure!

Some things that I love: Writing, reading, bicycling, coffee, trying different types of food, yoga, movies, old cemeteries, art museums, photography, vintage postcards, pen pals, architecture, antique markets, folk art, tiles, decorative metal, wine, beer, and a well crafted cocktail and of course,  traveling!!!

I believe good things can come from seemingly bad things: the symbolic opening of a new door. 

I strive to be present, recognize beauty, project love, and be extremely grateful for my life.  Each person I meet reinforces my belief in a world full of love and kindness and every new friend makes it a better place.  Traveling has been my most valuable education. 

Places I have traveled: Austria, Belgium, Canada, Czech Republic, Denmark, England, Estonia, Finland, France, Germany, Ireland, Israel, Italy, Kenya, Mexico, Monaco, Morocco, Netherlands, Peru, Poland, Portugal, Scotland, Spain, Sweden, Switzerland, Thailand, Turkey, Wales"
3200044,James,8/8/2012,https://www.airbnb.com/users/show/3200044,"Chicago, Illinois, United States",I’m taking a year off from the corporate world to travel the country and world. I’ve stayed at multiple AirBnBs throughout the world and have fortunately always had a wonderful experience.
81779,Laura,2/16/2010,https://www.airbnb.com/users/show/81779,"Chicago, Illinois, United States","Thank you for your interest in the Wicker Park Inn!  We've enjoyed hosting many guests from all over the world, and we're always excited to share our wonderful city and neighborhood with new visitors.  We are honored to be considered a second home for many visiting family and friends in the neighborhood.

I've lived in the Wicker Park/Bucktown neighborhood over 15 years and have seen a lot of amazing changes.  There is always a new restaurant opening while old favorites just get better with time.

I grew up in Chicago and returned home in 1996 after earning an Urban Studies degree from Brown University.  I started running the Wicker Park Inn in 2004.  Over the years, we've updated and expanded the Wicker Park Inn which now includes four guestrooms and three apartments.  We are staffed with amazing innkeepers, Robin and Emily, and our impeccable cleaning staff.

We look forward to hosting your stay! "
